customer_id,customer_name,card_last_four,home_city,home_state,account_age_days
CU23001-585813,Victoria,4879,Port Williamhaven,ND,1772.0
CU60299-505210,Richard,2459,Lake Megan,ND,1917.0
CU17351-586623,Gina,1873,South Christopher,MH,2124.0
CU7167-761824,Gabrielle,4910, Kingville ,NV,2091.0
CU91514-519496,Jasmine,8418, Bobbyshire ,VI,1771.0
CU14785-29068,Andrea,9811,East Megan,AR,2162.0
CU16907-875617,,2830, Torresshire ,RI,1706.0
CU50799-253312,Carlos,9744, Kevinberg ,MH,1354.0
CU74823-695301,Judy,1534,North Virginia,WI,1857.0
CU14580-344699,Kevin,5321,North Ronald,CO,1846.0
CU75648-861455,Jacob,7597,Angelicafurt,VI,2073.0
CU59316-794207,Heather,4276,Doyletown,AK,1447.0
CU56031-265747,Whitney,4790,Alyssaside,MP,1720.0
CU81257-346761, Jill ,5261,Mayomouth,SD,2209.0
CU50437-364983,Natasha,6565, East Patrickfort ,VT,1897.0
CU96988-371220,Matthew,1014,Thompsonstad,DC,2114.0
CU69913-181621,Dennis,7529,North Jeremy,MI,1959.0
CU54584-527859,Tammy,3931,New Melissa,ME,1943.0
CU20473-636852,Kelly,8038,Wellsbury,ME,2068.0
CU5295-524220,Jeanne,3150,West Adrianabury,AZ,1845.0
CU60330-555329,Robert,2962,,WA,1880.0
CU59970-876173,Erica,7676,East Michael,MP,1895.0
CU86330-98461,Adam,1675,Josephtown,ID,2280.0
CU76960-304772, Bryan ,8842,Susanport,MN,1629.0
CU86890-687600,Nicholas,5102,Moralesland,NM,1782.0
CU25480-472146,Sandra,5011,Edwardchester,GA,1913.0
CU73085-83947,Jennifer,6429, Lewisberg ,ND,1906.0
CU45665-495336,Timothy,1108,East Lucasberg,MS,1985.0
CU60993-861822,Catherine,3853,Palmerside,PA,2068.0
CU38085-362351,Annette,9284,East Maria,MN,1723.0
CU33222-516081,Amanda,5151,East Corey,DC,1581.0
CU60651-155464,Anna,1403,North Jennifer,CO,1861.0
CU16799-742495,Brittany,4276, Port Melanie ,WY,1777.0
CU86213-110247,Maria,7410,Josephville,HI,2088.0
CU5265-152592,,6156, Josephville ,WV,1919.0
CU71229-109667,Debra,8732,West Hannahton,,2136.0
CU94937-470017,Samantha,1485,West Amybury,TN,1986.0
CU31782-254622,David,5039,Suttonview,MI,2451.0
CU51021-249325,Laura,5134,West Donnaburgh,CT,1968.0
CU83188-469838,Tiffany,6310,Lake Jacob,NY,1839.0
CU93430-74611,Stephanie,1083,Zimmermanberg,OK,1893.0
CU19578-658204,Sheryl,2686, Lake Joseph ,SC,1756.0
CU74437-364172,Kathy,4838,Georgeborough,NH,244.0
CU70989-383408,Shane,5881,Smithhaven,SD,1753.0
CU68568-103814,Kathleen,6362,Gregoryport,TX,1453.0
CU92603-47105,Ariana,1663,Luisport,MN,
CU57271-773864,Emily,7661,Mcdonaldbury,ID,1863.0
CU480-258211, Tammy ,7883,Smithmouth,ME,1798.0
CU98984-528520,Isabel,5939,Millerchester,SD,1693.0
CU65315-548599,Sarah,3554,Edwardtown,NH,1654.0
CU24623-701977,Andrea,8645,Port Jason,ND,2093.0
CU8249-537384,Michaela,4798,Port Jason,MO,1643.0
CU70676-702422,Michelle,9433,East Richardfurt,PW,1792.0
CU93880-11546,Kathryn,8840,West Nicholastown,GA,1862.0
CU4532-678444,Thomas,7429,North Justinberg,UT,1822.0
CU19144-140232,Timothy,9938,Fischermouth,TN,1591.0
CU15208-184424,Denise,3548,Lake Bradport,OR,1804.0
CU16877-21829,Gregory,1821,Danielfurt,WA,1842.0
CU18673-270915,Stanley,4406,Evanshaven,HI,2077.0
CU53923-288582,Becky,6377,West Christopher,NM,
CU12782-166370,Joshua,7506,New Phillipside,GA,3176.0
CU6795-932732,Katherine,9757,Lake Bonnieview,MS,1925.0
CU26926-712616,Emily,5889, North Robin ,NH,431.0
CU85147-871966,Janice,3931,Wardtown,CA,1783.0
CU17334-382080,Laura,2544,Jacobberg,PW,1929.0
CU27353-968608,Jon,1035,Port Anthony,FL,2008.0
CU21162-575359,,6032, West Christina ,CT,1937.0
CU96748-518815,Michael,2781,West Alexismouth,CA,1993.0
CU83288-700471,Gina,2941,Webershire,ND,1970.0
CU53670-752757,Leslie,1558,New Alexander,MA,2050.0
CU16503-947581,Stephanie,5699,Rebeccahaven,IL,1722.0
CU25764-950070,Anthony,5364,South Joshua,IN,1709.0
CU19650-213697,Miguel,6731,Marymouth,NY,1626.0
CU19824-729601,Morgan,9010,Port Jillshire,MH,1545.0
CU38510-987375,Madison,7136,South Brentbury,PA,1855.0
CU44073-505766,Laura,7120,South Stephanie,KY,1649.0
CU29704-95796,Sara,5187,Cassandraborough,CA,2331.0
CU50016-990526,Stacey,8636,Thomasbury,MO,1731.0
CU57978-308139,Donna,1396,Garciaside,UT,2018.0
CU4681-178564,Matthew,8854,South Kelliview,MO,1738.0
CU68279-580975,,2432,Sanderschester,CA,2122.0
CU65798-874559,Maria,3545,New Mike,NH,1844.0
CU12457-640978,Adrian,4501,West Crystaltown,AL,1534.0
CU48747-486264,Samantha,5902,Deborahberg,HI,2100.0
CU95306-975678,Kristy,7754,Lake Brendaville,NM,1768.0
CU81114-325342,Juan,6644,Davidtown,OR,1863.0
CU64888-278811,Malik,1212,West Sabrina,IL,1801.0
CU20696-878259,Andrew,6450,Lake Derrick,NC,1819.0
CU18738-741658,Bradley,7295,Lake Diana,WA,1956.0
CU44451-155897,Miranda,8714,Port Steven,,1947.0
CU3970-888900,Mike,7225,Cynthiaberg,IN,1890.0
CU27095-626794,Jim,4933,Ryanbury,MO,1970.0
CU45053-555293,Kelsey,4307,Lewismouth,TN,1800.0
CU98375-811353,Andrew,6634,Blackchester,KS,2051.0
CU22108-925366,Christopher,8669,Michaelfurt,TX,1120.0
CU95652-878254,Anna,5423, Port Charles ,WI,1623.0
CU90672-265609,Michael,4635,Jessefurt,MO,1870.0
CU5587-984979,Donna,6093,New Erica,AR,1802.0
CU45295-322680,Tanner,7297,Gutierrezland,AZ,2132.0
CU16774-670063,Kyle,8624,Kennethland,KS,1793.0
CU31714-807765,Thomas,1919,South Stefanieshire,CO,547.0
CU13509-327758,Michael,5214,Danielbury,CT,2065.0
CU70362-416135,,6824,East Michaelshire,TN,1911.0
CU59601-303703,Ryan,4608,Port Amyland,PA,1621.0
CU25862-623715,Michael,5179,Julieborough,NJ,1889.0
CU37205-667859, James ,4348,Lake Sally,UT,1897.0
CU88641-951551,Deanna,7794,Michellemouth,WA,1983.0
CU14619-199719,Kevin,4720,Shermanland,LA,1979.0
CU54430-265960,Tyler,4271,Patelland,NY,2094.0
CU58372-809283,Jeffrey,9806,Fordtown,NY,1747.0
CU74572-183376, Tiffany ,1068,West Jonathanland,NH,1978.0
CU61459-760497,Shelby,9799,West Andreaburgh,MD,1821.0
CU30641-600965,Sonya,4733,Nortonfort,UT,1598.0
CU99735-139631,Darlene,5497,Taylorton,SD,1556.0
CU88427-594043,Amy,3612,Lake Amanda,AK,2193.0
CU14950-550672,Brittany,3288,Dorisfort,MH,1727.0
CU6722-616764,Catherine,6176,Andersonfurt,LA,2151.0
CU47232-170957,Emily,8844,Williamston,GU,2001.0
CU99104-23927,Andrew,9573,East John,NM,1933.0
CU68556-590860,Karen,2237,Samuelland,FM,2114.0
CU44038-701358,,3132,Lake Karen,WV,2017.0
CU82999-532114,Robert,1849,Lisahaven,GA,2013.0
CU17336-98812,Judith,8414,North Justinshire,MN,1996.0
CU10392-314917,Amanda,5463,Taylorfort,AZ,1766.0
CU50228-823935,Samuel,2723,East Angelachester,MT,1509.0
CU24551-790729,Marcus,4363,Port Troy,NJ,2075.0
CU81125-320068,Casey,1884, Lake Sydneyborough ,IL,1740.0
CU21937-561987,Phillip,3150,West Allison,IA,2613.0
CU74111-23295,Dorothy,5093,Lake Donald,MH,1997.0
CU59002-482705,Jon,5556,Laurenbury,GA,2348.0
CU63225-521258,Jeanette,3747,East Chelseamouth,ID,1551.0
CU80547-633971,Gabriel,3355,Johnside,KS,1857.0
CU52446-96762,Denise,4830,Lake Michele,FL,1678.0
CU54994-246847,James,1401,Sanchezshire,MD,1301.0
CU94343-14327,Dennis,5288,Lake Anna,CT,1714.0
CU44780-27921,Karen,3950,Lake Frank,VT,2002.0
CU32513-887013,Patrick,9604,North Christopherfort,IL,2110.0
CU50214-353623,Christopher,9935,Ronaldbury,NJ,1902.0
CU1825-901638,Adrian,,West Donnaland,MO,2280.0
CU64432-214578,Ryan,4835, West Johntown ,MS,1889.0
CU33443-133550,Michael,3978,Sanchezfort,VA,2547.0
CU63354-333720,Crystal,8550,Lake Joseph,AR,3264.0
CU87905-325329,Amanda,7488,Acevedoville,NE,2476.0
CU64294-218376, Aaron ,5221,Nancyport,NE,2303.0
CU78275-333085,Brooke,3403,East Luishaven,NJ,2023.0
CU67710-442132,Karen,1582, Foxborough ,GA,1557.0
CU67818-449136,Kellie,3695,Lake Jennifer,PA,1823.0
CU25608-238240,Deanna,1701,Jimport,SC,1811.0
CU75499-135130,Teresa,4113,East Michael,IN,1828.0
CU97508-50052,Rhonda,6541,East Andreabury,CA,2043.0
CU66377-81539,Sharon,4271,Martineztown,FM,1907.0
CU51997-895603,Timothy,5007,Mooreburgh,MN,2010.0
CU4171-929656,Shane,5195,East Brianbury,NV,1828.0
CU40922-950957,Miguel,1710,Dakotaburgh,NJ,699.0
CU47796-552893, Brent ,3525,East James,MS,1626.0
CU39329-77637,Emily,6347,East Donna,WY,1923.0
CU37612-489772,Amanda,5301,Solomonfurt,MI,1902.0
CU11342-794393,Suzanne,3130,East Marissaton,IA,1052.0
CU68187-51933,Sally,5740,Ryanfort,IA,1954.0
CU11091-982132,Shane,8113,East Robertshire,PR,2025.0
CU70604-91135,Bryan,4924,Colebury,LA,1832.0
CU61927-908022,Tiffany,7620,Robertview,KS,2065.0
CU37328-805239,Lisa,8902,Johnsonstad,WI,1911.0
CU1226-111935,Chloe,1855,Shermanshire,LA,1743.0
CU56217-373831,Andrew,1500, Whiteview ,IA,1813.0
CU6251-879433,Andrea,1117,Christinahaven,GU,2020.0
CU39846-200814,Joyce,7449,North Samanthafort,WA,1962.0
CU72230-142751,Nathan,8762,Meganburgh,MI,1994.0
CU51058-272845,Jeffrey,4347,South Sandra,SD,1588.0
CU14666-513426,Hector,5904,Millerberg,DE,1727.0
CU33012-128137,Paul,7879,Phillipland,DE,1724.0
CU79603-525509,Lisa,3373,Justinville,DC,1838.0
CU79300-621635,Anna,7429,Port Brianaville,VA,1514.0
CU28336-701546,Lindsey,5986,Seanview,DE,1993.0
CU37083-75307,Kristen,1343,Jeanville,NC,1752.0
CU40779-640288,Laurie,8785,West Nicholastown,TN,1891.0
CU49550-629897,Laura,4200,South Kimberly,MO,1983.0
CU77785-588201,Ian,5038,North Ryanfort,AK,1718.0
CU39924-139197,Michelle,6209,Port Aliciamouth,MO,2047.0
CU80146-260768,Jeffrey,8959,Kathleenton,FM,1915.0
CU34998-826771,Kathy,4861,Lake Erin,PW,1808.0
CU60505-796150, Timothy ,4761,Beckland,CA,2425.0
CU54315-775909,Emily,6303,Richardtown,NM,2010.0
CU76836-742226,Dustin,1067,Lake Shawn,MI,2021.0
CU75668-832634,Gregory,2013,Benjaminville,IA,1937.0
CU59655-153275,Kristy,3400,West Kimberly,MT,1722.0
CU38768-241703, Kristy ,1477,Port Erinside,FL,1770.0
CU99343-730630,Leslie,3600,Halefort,AZ,2260.0
CU72217-677786,Lisa,6759,East Jessica,GU,1999.0
CU26148-12064,Molly,7932,Allenstad,PR,1671.0
CU55088-411616,Ryan,7273,East Haley,SD,1886.0
CU33738-417617,Linda,7238,Wilsonhaven,CO,1816.0
CU14364-709703,,5417,Lake Valerie,LA,1714.0
CU98960-666499,Melody,4505,South Benjamin,OK,855.0
CU5654-567337,Lynn,2990,New Dennistown,PR,1801.0
CU28889-840750,Nicole,4567,West Robert,TX,1755.0
CU31372-784188,Wesley,7209,Harrisburgh,AR,1959.0
CU74343-556906,Dawn,4442,Kingland,NC,1893.0
CU76661-305318,Alan,,Martinezborough,FM,1779.0
CU16629-379144,Lisa,9536,,AS,1966.0
CU83222-501891,Veronica,1713,Andersonton,OK,1913.0
CU91502-818445,Lisa,5217, Patelborough ,NV,1715.0
CU85081-617235, Kathy ,5607,Knighttown,IA,2049.0
CU55182-579898,Travis,7519,North Matthew,MT,2029.0
CU74911-390466,Rodney,1579,Port Brianamouth,,2308.0
CU94301-910151,Ryan,1293, Jacquelinechester ,GU,2215.0
CU15728-636684,Christine,9289,Jenniferton,KY,1940.0
CU15525-932347,Steven,7835,Barryton,ID,1999.0
CU45437-194137,Anthony,6078,Port Carol,NJ,1940.0
CU73061-435569,Megan,7356,Christopherfurt,DE,1949.0
CU48129-620303,Emily,9184,Lake Shawnside,OH,1686.0
CU71805-928874,Nicole,4325,North Richard,TX,1820.0
CU79940-53033,Miguel,8095,New Carmen,AZ,1829.0
CU46787-928787,John,8869,New Alex,ND,2111.0
CU58669-298210,Brad,9724,,WI,1998.0
CU52365-219441,Tara,5638,Sanchezchester,KY,1768.0
CU24431-998875,Kelsey,9841,Port Don,NJ,1922.0
CU44234-865368,Carl,6014,Acostaport,NM,1631.0
CU40484-534916,Kevin,5033,Pattersontown,IA,1586.0
CU26103-829518,Julie,9592,West Oscarchester,NV,1926.0
CU71106-489859,Kimberly,3485,Matthewborough,ME,2015.0
CU56972-627364,Michael,3133,Andrewtown,NY,1918.0
CU59371-966166,Anita,6684,East Emilyshire,DE,1712.0
CU69350-980009,Gail,2118,Port Kimberly,NM,1733.0
CU83574-995500,Karen,5310,,ND,1961.0
CU34376-582968,Dorothy,3879,Melissashire,AR,1600.0
CU83371-16874,William,9706,Stacyville,VT,2134.0
CU91582-506359,Kristen,2262,New Rodneymouth,MT,1486.0
CU41330-653867,Reginald,3275,Lake Kathryn,AS,2235.0
CU28891-852736,Mark,8622,Wangtown,IA,1835.0
CU2882-694055,James,8932,Gloverland,FL,2154.0
CU97274-19003,Elizabeth,4079,North Mary,ID,2004.0
CU33748-947080,Michael,5650,,OK,1648.0
CU84572-782008,Gregory,8546,Maxwellton,MS,2169.0
CU50269-450522,Charles,9730,Michaeltown,VI,1740.0
CU60177-753030,Susan,8134,North Cindy,NM,2224.0
CU83955-631759,Amanda,9716,South Zacharyberg,IL,2297.0
CU31287-411614,Collin,4592,South Shawnshire,NM,616.0
CU51976-246074,Vanessa,2431,Robertsstad,OK,2152.0
CU35733-389621,Eric,9323,Lunaberg,PR,1858.0
CU39181-656151,Cynthia,7033,Saraside,GA,1966.0
CU40696-60538,James,8332,Daltonton,TX,1878.0
CU28387-552378,Megan,1543,Janeburgh,CA,853.0
CU21938-770521,Brian,2051,North Barbaraland,WV,1920.0
CU49940-526588,Tyrone,9418,Vincentville,WI,1900.0
CU53450-632504,Joshua,6442,Matthewmouth,MA,1995.0
CU15510-182231,Kristina,3993,Lake Derrick,PR,1963.0
CU11325-967935,Tanya,6232,South Jenna,SC,1936.0
CU29821-632810,Elijah,9323,Joneshaven,DC,721.0
CU7699-85714,Molly,5627,Port Jody,AL,1862.0
CU69772-80340,Michelle,8415,Lake Adambury,FL,1657.0
CU57658-252376,Adam,1262,West Kenneth,MN,1861.0
CU66474-965162,Timothy,8802,Lake Benjamin,NM,1830.0
CU82384-261071,Kathryn,1837,New Randy,SC,1819.0
CU64455-214768,William,7445,East Bryanstad,MS,2741.0
CU44579-846427,Chloe,7046,Ambermouth,KY,2084.0
CU48766-711016,Anthony,5095,Goodwinport,OH,2021.0
CU10441-441046,Brandon,4672,Evansstad,MA,1608.0
CU81621-678691,David,9710,Cynthiaberg,PW,2024.0
CU96997-740439,Madeline,8765,Kathleenton,MA,2228.0
CU49763-360788,Matthew,4448,West Edwardport,OH,1945.0
CU72347-943394,Wanda,8295,,MI,2316.0
CU15794-336765,,9650, East Lindsay ,NM,1690.0
CU22903-580892,Linda,9376,Harmonberg,SC,1646.0
CU80984-100791,Stephanie,9423,South Adammouth,FL,1014.0
CU9726-407488,Brian,7252,Cardenastown,CA,1863.0
CU81698-718332,Justin,3204,Adrianport,MI,1985.0
CU66549-573632,Andrew,7043,Christophertown,ND,1976.0
CU42275-762541,Misty,6830,South Gerald,WA,2175.0
CU73586-951526, Daniel ,2355,Lake Jessica,VI,1787.0
CU97208-535841,Becky,7169, Lake Johnmouth ,OK,1725.0
CU94262-317995,Mark,1020,Knightfort,VI,1881.0
CU96464-526935,David,7778,Kimberlystad,MI,1952.0
CU11434-232869,Melissa,3036,Port Anthonyfort,IL,1504.0
CU25718-442946,Nancy,7578,Campbellville,MS,2059.0
CU51641-285096,Kevin,1440,Port Eric,PA,2034.0
CU84296-46967,Julia,7308,Bellberg,IL,1997.0
CU27922-152807,Gregory,9621,South Angela,PA,1796.0
CU98884-241144,Kimberly,9081,Bruceburgh,WA,2019.0
CU90785-577809,Brad,2403,Justinfort,MT,1737.0
CU98533-943490,Alicia,8651,Zamoramouth,AK,1722.0
CU64733-791513,Lindsay,6587,Sotofort,IA,2005.0
CU2941-215912,Samuel,6809,Christinaview,MT,1698.0
CU65314-457570,Jennifer,8964,Lake Christine,MN,1297.0
CU37121-321923,Connie,4959,Meganfurt,PR,1995.0
CU865-391581,Juan,8267,East Michelebury,ME,1811.0
CU4979-540007,Todd,3803,West Stephen,LA,1956.0
CU919-473552,Misty,9985,West Brendaview,NC,2177.0
CU73828-98490,Kimberly,7593,Lake Amanda,AZ,1580.0
CU37913-171742,Todd,7951,South Melissa,FL,1680.0
CU74911-235552,April,3883,Cherylstad,SD,2083.0
CU32710-823308,John,4820,West Haleyfurt,RI,1780.0
CU42946-424395,Clayton,3891,Krystalmouth,AZ,1828.0
CU93357-922169,Jacob,5366,Burkeborough,VA,1999.0
CU49456-815325,Robert,5779,Michaelbury,PR,1803.0
CU95830-549172,Julie,8999,East Jasonfort,RI,2152.0
CU13006-959522,Wendy,6776,Carrbury,OH,1516.0
CU35147-500754,Derek,5409,Gutierrezville,FM,2203.0
CU68916-908686,Thomas,5991,North Ninaton,ME,2078.0
CU12026-699565,Tyrone,5462,Port Saraburgh,VA,1943.0
CU41489-457030,Nicholas,6320,Jeffreyburgh,MD,1539.0
CU41845-837670,Erik,2389,East Pedroton,NY,1873.0
CU13782-829034,Tony,3718,West Andreaburgh,IA,
CU36213-208545,Susan,9308,West Michelleborough,NH,1773.0
CU31989-276088,Theresa,2833,Norriston,OR,1952.0
CU7814-317705,Michael,1701,Port Jody,MH,1836.0
CU20382-836182,Kristin,8211,Claytonbury,MO,1664.0
CU54153-636689,Valerie,4308,Greershire,WA,1892.0
CU80786-778957,Christopher,8359,Shortville,ME,1576.0
CU55321-192041,Christopher,4828,Matthewborough,ID,1563.0
CU59238-185468,Brian,8001,Youngfort,ME,2135.0
CU66487-736135,Kevin,9920,Port Bryanberg,WY,1883.0
CU79807-198936,Jared,5253,Leeport,WI,1703.0
CU81334-662634,Jennifer,5836,Port Jamesfurt,AK,2211.0
CU6561-706774,Troy,3484,Leslieport,AS,2015.0
CU39312-724040,Michelle,5054,North Larry,CT,1911.0
CU47489-374392,Lori,3419,Port Jessicaberg,LA,1976.0
CU48200-106217,Sarah,7541,Valdezberg,TN,1805.0
CU74225-322504,David,2137,Christopherport,UT,1752.0
CU49913-857815,Maria,6485,Thompsonmouth,PW,2087.0
CU22998-814007,Bradley,5637,Marshallburgh,AS,1766.0
CU58692-95851,David,1463, East Kristina ,UT,2084.0
CU47533-208306, Mitchell ,7374,Lake Sally,MD,1334.0
CU55651-925779,Melissa,5816,New Kennethshire,OR,1842.0
CU7028-718602,Christina,9958,Port Kellyhaven,KY,1472.0
CU46684-352072,Adrian,6398,West Stephanietown,IN,1769.0
CU30683-212006,Kevin,8452,Petersside,DC,1971.0
CU26250-484364,Kaylee,5365,,IA,1877.0
CU92509-296378,Monica,7893,South Rebeccaberg,UT,1540.0
CU53900-119057,Kenneth,7684,Heatherfurt,NC,1935.0
CU11342-845612,Martin,1986,Justinton,AK,1889.0
CU87808-356400,Richard,5605,South Erikberg,TN,2285.0
CU88161-399159,Laurie,1476,Nolanchester,IA,1663.0
CU14581-511591,Lisa,3683,South Amandamouth,GU,707.0
CU45154-526004,,6434,Daniellehaven,NC,1952.0
CU30756-607821,Melissa,6253,South Pamelaburgh,GA,1862.0
CU58109-787047,Alexandra,7878,Port Robert,LA,2080.0
CU84508-740941,Stephen,6800,Lake Bradport,ME,1968.0
CU95808-319915,Gabriel,9347,West Dana,MI,1494.0
CU81860-407366,Amy,4252,North Jeremy,AL,1626.0
CU99526-822221,Shane,3048,Haydenport,HI,1788.0
CU37892-294758,Lisa,4417,Christinaport,TN,1981.0
CU68972-640561,Rebekah,6457,New Doris,ND,1862.0
CU59333-883952,Sharon,7452,Millermouth,SD,2080.0
CU67200-204261,Matthew,5131,Stacytown,ME,1800.0
CU32224-403729,Richard,1008,Goodwinport,PR,2146.0
CU32826-894436,Jessica,1911,Lake Melissa,OR,1635.0
CU58806-709954,Robert,9263,Alfredberg,VA,2245.0
CU73746-575516,Douglas,7443,Jacksonmouth,MN,1285.0
CU30026-812706,Priscilla,9132,South Phyllishaven,VI,2071.0
CU72996-647935,Martin,1307,West Edwardland,NH,2075.0
CU62761-169901,Tara,9725,Port Jeffrey,IA,2088.0
CU58438-634910,Rachel,4555, North Corey ,GU,2224.0
CU7074-728778,Laura,2793,Williamfort,NE,1842.0
CU22210-935917,Kelsey,9494,West Tonyfurt,IN,1830.0
CU28893-220957,Emily,8047,East Keith,AL,1523.0
CU40615-955722,Becky,7874,Montgomeryport,NH,1878.0
CU95239-589290,Austin,2518,West Garrettstad,FM,1836.0
CU7407-586120,Donna,9872,South Tyler,NE,1684.0
CU74681-149917,Philip,3467,South Deborah,PA,1864.0
CU10776-133597,Brian,6655,Crawfordhaven,ND,1878.0
CU25942-619062,James,5098,Port Michelle,VA,1532.0
CU8214-479884,Lisa,5542,Martinezshire,NC,1900.0
CU51772-550006,Mitchell,6315,,KS,1948.0
CU1762-293317,Jennifer,5968,Kimberlychester,WY,1801.0
CU11389-816627,Tara,6949,Hectormouth,MO,1497.0
CU60983-827399,Stephanie,7628,New Petershire,MS,1828.0
CU31908-779258,David,2112,Brownchester,AZ,1920.0
CU6017-241831,William,3600, Davidsonview ,LA,1677.0
CU96984-152431,Heather,2237,Heatherview,OR,1040.0
CU10903-298044,Kyle,5715,New Susan,FM,1869.0
CU2875-536074,Abigail,5653,Bakershire,NM,1693.0
CU24399-241866,Michael,2442,Jonesberg,VA,1902.0
CU95826-217707,Teresa,5428,East Daniel,TN,1975.0
CU42162-284395,Jessica,1963,West Kendratown,CO,1863.0
CU16161-785888,Patrick,2262,Port Rhonda,NJ,1545.0
CU49255-111326, Ronald ,9751,Lake Christina,DE,1265.0
CU53649-353552,Craig,7191,,AK,1791.0
CU32906-445935,Crystal,4506,Woodsborough,FL,1627.0
CU46411-908273,Michael,6958,Elliston,ID,2070.0
CU81977-845801,Ashlee,7399,South Kerryhaven,ND,2309.0
CU46597-509946,Brian,3353,North Shawnberg,CA,2162.0
CU95117-601089,Michelle,1163,South Emily,NJ,1809.0
CU35136-122738,Albert,6058,Port Jason,UT,1866.0
CU56335-595217,Crystal,4984,Coleside,TX,1948.0
CU5137-201076,Stephen,3434,Kyletown,CO,2143.0
CU39131-177992,Chloe,8466,Patrickland,MI,1797.0
CU8301-861289,Steven,8901,Hoganfurt,AR,1816.0
CU91873-182552,Elizabeth,7366,Davidsonbury,ME,1938.0
CU18452-903892,Maria,4431,East Luisland,AS,2271.0
CU95295-627423,Michelle,7859, Debraland ,MA,1901.0
CU58339-399620,William,1221,Lake Kathryn,OR,1811.0
CU46039-643789,Richard,7490,Annefort,KS,1954.0
CU74245-202875,Samantha,9088,Chadfurt,GA,1824.0
CU18680-686363,Sharon,8694,Theresahaven,FL,2092.0
CU6390-388471,Jeffery,6527,North Brianhaven,CO,1988.0
CU84336-572668,Samantha,5887,Jeffreytown,NH,1818.0
CU61816-474232,Stephen,3785,North Robert,WA,1857.0
CU79901-592790,Casey,2167,,GU,1429.0
CU6277-938099,James,7224,Robinborough,DC,1595.0
CU81956-206711,Lisa,3822, Christinachester ,FM,1836.0
CU68922-646236,Jasmine,4802,,OH,1852.0
CU44125-90552,Catherine,1654,Craneland,OR,2136.0
CU69825-924058,Robert,9669,Scottburgh,FL,2023.0
CU39745-311534,Kevin,6768,Courtneyshire,SC,2011.0
CU29576-827838,Luis,5080,New Jasminetown,NC,1982.0
CU31295-997336,Nicholas,6978,Stephenstown,VI,2041.0
CU59697-728140,Brian,1226,Riveramouth,OR,1698.0
CU82356-934378,Alexis,3099,Marymouth,NJ,2177.0
CU58785-238588,Leslie,3971,New Robert,MA,1752.0
CU80232-430984,Rachel,6600,New Lisa,WI,2008.0
CU91069-947293,Paul,7479, East Luke ,GA,2004.0
CU16701-737518,Deborah,3069,Steelestad,LA,686.0
CU20355-220887,Donna,9300,North Virginiaside,KY,1928.0
CU83362-858092,Michael,2854,Davenportmouth,RI,2168.0
CU81398-689908,Valerie,4564,Armstrongstad,NE,1946.0
CU95095-309866,Stacey,4340,Griffinville,AK,2218.0
CU56758-281293,Michael,9837,Port Jose,AK,1724.0
CU41327-756410,Rachael,8794,Tinashire,FL,1755.0
CU65877-87126,Rebecca,4781,Nealberg,AL,1616.0
CU59170-594676,Kelly,2437,Cortezbury,AR,2300.0
CU11765-179125,Emily,3203,Lake Kevin,RI,3466.0
CU16040-590373,Todd,7895,Richardbury,MN,2075.0
CU78397-875235,Yvonne,3831,West John,AK,2192.0
CU32064-919520,Rodney,6425,Ramirezborough,UT,2311.0
CU25335-514562,Lisa,5674,South Jessica,VA,1864.0
CU42527-197041,Douglas,5928,North April,TN,1689.0
CU7314-878185,Rachel,2724,North Joanne,MH,1579.0
CU71113-906823,Nancy,9359,Bassland,KS,1867.0
CU86337-597309,Amanda,6022,Autumnburgh,ME,1939.0
CU13280-79133,Jose,6908,West Garrettstad,KY,1769.0
CU47532-256269,Courtney,1374,Smithland,AL,2037.0
CU23527-829314,Linda,8900,Laurenmouth,UT,1987.0
CU37590-987404,Kristen,4425, East Nicolebury ,,1944.0
CU9658-992790,John,4952,Port Stephanie,VA,1946.0
CU63102-438809,Ashley,5351,Sawyermouth,GU,1857.0
CU80206-393179,Jessica,,Carrbury,PA,1844.0
CU39457-785426,Amanda,5525,Lake Anthonyton,IL,1663.0
CU4421-729561,Matthew,1139,Jacksonmouth,NH,
CU71434-511831,Michelle,9551,,IN,2265.0
CU77310-536577,Robert,7432,Wesleymouth,AL,1834.0
CU4554-995231,Julie,7952,South Michaelbury,CO,1839.0
CU51435-992434,Mitchell,6101,Terryshire,SC,1611.0
CU81552-137273,Elijah,6377,Hawkinston,WA,1768.0
CU25591-787823,Michael,7170,East Jeffreyside,ND,1831.0
CU83242-225600,Tracy,5002,West Heathershire,GA,2171.0
CU66944-315470,Deborah,9677,Jessicaborough,LA,1807.0
CU84999-564351,Charles,1533,New Matthewhaven,WY,2011.0
CU6115-714321,Melissa,2860,Port Laura,CT,1889.0
CU12173-711921,Willie,2007,Dylanfort,VT,2409.0
CU74236-399335,Matthew,6222,South Stephanie,WA,1661.0
CU72674-91356,Mary,3432,Bergfurt,HI,2616.0
CU78862-903049,Laura,9691,Lake Sally,WV,1988.0
CU48517-55182,Nathan,9570,Penningtonburgh,AR,1806.0
CU12218-489560,Christian,6923,West Jackson,NJ,1775.0
CU45445-414068,Trevor,2641,Taylorside,IL,2064.0
CU62218-775806,Kyle,5375,Danielfurt,CA,1971.0
CU72393-955584,Nicholas,9082,Elizabethfurt,TN,1698.0
CU57094-644346,Megan,7622,Michaelborough,MT,1812.0
CU41605-430142,Debra,1639, Nathanton ,LA,2047.0
